metarCloudInformationKey;initialValidDateKey;initialValidTimeKey;aerodromeCode;isSpeci;cloudQuantity;cloudHeight;cloudType;referenceLoadFile
1833122;20150119;9020000;LEMD;0;SCT;500;;LEMD-20150119-20150120.pdf
1833123;20150119;9020000;LEMD;0;BKN;4000;;LEMD-20150119-20150120.pdf
1833124;20150119;9023000;LEMD;0;SCT;500;;LEMD-20150119-20150120.pdf
1833125;20150119;9023000;LEMD;0;BKN;4000;;LEMD-20150119-20150120.pdf
1833126;20150119;9030000;LEMD;0;SCT;500;;LEMD-20150119-20150120.pdf
1833127;20150119;9030000;LEMD;0;BKN;4000;;LEMD-20150119-20150120.pdf
1833128;20150119;9033000;LEMD;0;BKN;3500;;LEMD-20150119-20150120.pdf
1833129;20150119;9040000;LEMD;0;BKN;3500;;LEMD-20150119-20150120.pdf
1833130;20150119;9040000;LEMD;0;SCT;5000;;LEMD-20150119-20150120.pdf
1833131;20150119;9040000;LEMD;0;BKN;3500;;LEMD-20150119-20150120.pdf
1833132;20150119;9040000;LEMD;0;SCT;5000;;LEMD-20150119-20150120.pdf
1833133;20150119;9043000;LEMD;0;BKN;4000;;LEMD-20150119-20150120.pdf
1833134;20150119;9050000;LEMD;0;BKN;5500;;LEMD-20150119-20150120.pdf
1833135;20150119;9053000;LEMD;0;FEW;4500;;LEMD-20150119-20150120.pdf
1833136;20150119;9053000;LEMD;0;BKN;6000;;LEMD-20150119-20150120.pdf
1833137;20150119;9060000;LEMD;0;FEW;6000;;LEMD-20150119-20150120.pdf
1833138;20150119;9060000;LEMD;0;BKN;7000;;LEMD-20150119-20150120.pdf
1833139;20150119;9063000;LEMD;0;SCT;7500;;LEMD-20150119-20150120.pdf
1833140;20150119;9070000;LEMD;0;FEW;7500;;LEMD-20150119-20150120.pdf
1833141;20150119;9073000;LEMD;0;FEW;7500;;LEMD-20150119-20150120.pdf
1833142;20150119;9080000;LEMD;0;FEW;6000;;LEMD-20150119-20150120.pdf
1833143;20150119;9083000;LEMD;0;FEW;6000;;LEMD-20150119-20150120.pdf
1833144;20150119;9090000;LEMD;0;FEW;6000;;LEMD-20150119-20150120.pdf
1833145;20150119;9123000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833146;20150119;9130000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833147;20150119;9133000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833148;20150119;9140000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833149;20150119;9143000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833150;20150119;9150000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833151;20150119;9153000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833152;20150119;9160000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833153;20150119;9163000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833154;20150119;9170000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1833155;20150119;9173000;LEMD;0;FEW;5000;;LEMD-20150119-20150120.pdf
1835597;20150120;9053000;LEMD;0;SCT;7800;;LEMD-20150120-20150121.pdf
1835598;20150120;9060000;LEMD;0;BKN;7600;;LEMD-20150120-20150121.pdf
1835599;20150120;9063000;LEMD;0;BKN;7600;;LEMD-20150120-20150121.pdf
1835600;20150120;9070000;LEMD;0;BKN;7500;;LEMD-20150120-20150121.pdf
1835601;20150120;9073000;LEMD;0;BKN;7500;;LEMD-20150120-20150121.pdf
1835602;20150120;9080000;LEMD;0;BKN;7000;;LEMD-20150120-20150121.pdf
1835603;20150120;9083000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835604;20150120;9090000;LEMD;0;FEW;6000;;LEMD-20150120-20150121.pdf
1835605;20150120;9093000;LEMD;0;FEW;6000;;LEMD-20150120-20150121.pdf
1835606;20150120;9100000;LEMD;0;FEW;6000;;LEMD-20150120-20150121.pdf
1835607;20150120;9103000;LEMD;0;FEW;6000;;LEMD-20150120-20150121.pdf
1835608;20150120;9110000;LEMD;0;FEW;7000;;LEMD-20150120-20150121.pdf
1835609;20150120;9113000;LEMD;0;FEW;7000;;LEMD-20150120-20150121.pdf
1835610;20150120;9120000;LEMD;0;FEW;7000;;LEMD-20150120-20150121.pdf
1835611;20150120;9123000;LEMD;0;FEW;4500;;LEMD-20150120-20150121.pdf
1835612;20150120;9123000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835613;20150120;9130000;LEMD;0;FEW;4500;;LEMD-20150120-20150121.pdf
1835614;20150120;9130000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835615;20150120;9133000;LEMD;0;FEW;3700;;LEMD-20150120-20150121.pdf
1835616;20150120;9133000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835617;20150120;9140000;LEMD;0;FEW;3700;;LEMD-20150120-20150121.pdf
1835618;20150120;9140000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835619;20150120;9143000;LEMD;0;SCT;4000;;LEMD-20150120-20150121.pdf
1835620;20150120;9150000;LEMD;0;SCT;4000;;LEMD-20150120-20150121.pdf
1835621;20150120;9153000;LEMD;0;SCT;4000;;LEMD-20150120-20150121.pdf
1835622;20150120;9160000;LEMD;0;FEW;4000;;LEMD-20150120-20150121.pdf
1835623;20150120;9160000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835624;20150120;9163000;LEMD;0;FEW;4000;;LEMD-20150120-20150121.pdf
1835625;20150120;9163000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835626;20150120;9170000;LEMD;0;SCT;4500;;LEMD-20150120-20150121.pdf
1835627;20150120;9170000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835628;20150120;9173000;LEMD;0;FEW;4500;;LEMD-20150120-20150121.pdf
1835629;20150120;9173000;LEMD;0;SCT;7000;;LEMD-20150120-20150121.pdf
1835630;20150120;9180000;LEMD;0;FEW;4500;;LEMD-20150120-20150121.pdf
1835631;20150120;9183000;LEMD;0;FEW;5000;;LEMD-20150120-20150121.pdf
1835638;20150120;9190000;LEMD;0;FEW;5000;;LEMD-20150120-20150121.pdf
1835639;20150120;9193000;LEMD;0;FEW;5000;;LEMD-20150120-20150121.pdf
1835640;20150120;9200000;LEMD;0;FEW;5000;;LEMD-20150120-20150121.pdf
1835632;20150120;9210000;LEMD;0;FEW;6500;;LEMD-20150120-20150121.pdf
1835633;20150120;9213000;LEMD;0;BKN;6500;;LEMD-20150120-20150121.pdf
1835634;20150120;9220000;LEMD;0;BKN;6500;;LEMD-20150120-20150121.pdf
1835635;20150120;9223000;LEMD;0;BKN;6500;;LEMD-20150120-20150121.pdf
1835636;20150120;9230000;LEMD;0;BKN;6500;;LEMD-20150120-20150121.pdf
1835637;20150120;9233000;LEMD;0;BKN;6500;;LEMD-20150120-20150121.pdf
1837993;20150121;9000000;LEMD;0;BKN;7000;;LEMD-20150121-20150122.pdf
1837994;20150121;9003000;LEMD;0;BKN;6000;;LEMD-20150121-20150122.pdf
1837995;20150121;9010000;LEMD;0;SCT;6000;;LEMD-20150121-20150122.pdf
1837996;20150121;9013000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1837997;20150121;9020000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1837998;20150121;9030000;LEMD;0;SCT;7000;;LEMD-20150121-20150122.pdf
1837999;20150121;9033000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838000;20150121;9033000;LEMD;0;SCT;7000;;LEMD-20150121-20150122.pdf
1838001;20150121;9040000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838002;20150121;9040000;LEMD;0;SCT;7500;;LEMD-20150121-20150122.pdf
1838003;20150121;9043000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838004;20150121;9050000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838005;20150121;9053000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838006;20150121;9063000;LEMD;0;FEW;4000;;LEMD-20150121-20150122.pdf
1838007;20150121;9070000;LEMD;0;FEW;400;;LEMD-20150121-20150122.pdf
1838008;20150121;9073000;LEMD;0;FEW;400;;LEMD-20150121-20150122.pdf
1838009;20150121;9080000;LEMD;0;FEW;300;;LEMD-20150121-20150122.pdf
1838010;20150121;9083000;LEMD;0;FEW;300;;LEMD-20150121-20150122.pdf
1838011;20150121;9090000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838012;20150121;9093000;LEMD;0;FEW;5500;;LEMD-20150121-20150122.pdf
1838013;20150121;9100000;LEMD;0;FEW;7500;;LEMD-20150121-20150122.pdf
1838014;20150121;9103000;LEMD;0;SCT;7500;;LEMD-20150121-20150122.pdf
1838015;20150121;9110000;LEMD;0;FEW;7000;;LEMD-20150121-20150122.pdf
1838016;20150121;9113000;LEMD;0;SCT;6000;;LEMD-20150121-20150122.pdf
1838017;20150121;9120000;LEMD;0;SCT;6500;;LEMD-20150121-20150122.pdf
1838018;20150121;9123000;LEMD;0;SCT;4000;;LEMD-20150121-20150122.pdf
1838019;20150121;9130000;LEMD;0;FEW;4000;;LEMD-20150121-20150122.pdf
1838020;20150121;9130000;LEMD;0;SCT;6000;;LEMD-20150121-20150122.pdf
1838021;20150121;9133000;LEMD;0;FEW;4500;;LEMD-20150121-20150122.pdf
1838022;20150121;9140000;LEMD;0;FEW;3000;;LEMD-20150121-20150122.pdf
1838023;20150121;9140000;LEMD;0;SCT;4500;;LEMD-20150121-20150122.pdf
1838024;20150121;9143000;LEMD;0;FEW;3000;;LEMD-20150121-20150122.pdf
1838025;20150121;9143000;LEMD;0;SCT;6000;;LEMD-20150121-20150122.pdf
1838026;20150121;9150000;LEMD;0;FEW;3000;;LEMD-20150121-20150122.pdf
1838027;20150121;9150000;LEMD;0;SCT;5500;;LEMD-20150121-20150122.pdf
1838028;20150121;9153000;LEMD;0;FEW;2500;;LEMD-20150121-20150122.pdf
1838029;20150121;9153000;LEMD;0;SCT;5000;;LEMD-20150121-20150122.pdf
1838030;20150121;9160000;LEMD;0;SCT;4000;;LEMD-20150121-20150122.pdf
1838031;20150121;9160000;LEMD;0;SCT;6000;;LEMD-20150121-20150122.pdf
1838032;20150121;9163000;LEMD;0;SCT;5000;;LEMD-20150121-20150122.pdf
1838033;20150121;9170000;LEMD;0;FEW;1200;;LEMD-20150121-20150122.pdf
1838034;20150121;9170000;LEMD;0;BKN;2400;TCU;LEMD-20150121-20150122.pdf
1838035;20150121;9171500;LEMD;1;SCT;1200;;LEMD-20150121-20150122.pdf
1838036;20150121;9171500;LEMD;1;BKN;2400;TCU;LEMD-20150121-20150122.pdf
1838037;20150121;9173000;LEMD;0;SCT;1200;;LEMD-20150121-20150122.pdf
1838038;20150121;9173000;LEMD;0;BKN;3000;TCU;LEMD-20150121-20150122.pdf
1838039;20150121;9180000;LEMD;0;FEW;4000;TCU;LEMD-20150121-20150122.pdf
1838040;20150121;9183000;LEMD;0;SCT;5500;TCU;LEMD-20150121-20150122.pdf
1838041;20150121;9190000;LEMD;0;FEW;3500;TCU;LEMD-20150121-20150122.pdf
1838042;20150121;9190000;LEMD;0;SCT;5000;;LEMD-20150121-20150122.pdf
1838043;20150121;9193000;LEMD;0;FEW;3500;;LEMD-20150121-20150122.pdf
1838044;20150121;9193000;LEMD;0;BKN;5000;;LEMD-20150121-20150122.pdf
1838045;20150121;9200000;LEMD;0;SCT;5000;;LEMD-20150121-20150122.pdf
1838046;20150121;9203000;LEMD;0;BKN;5000;;LEMD-20150121-20150122.pdf
1838047;20150121;9210000;LEMD;0;SCT;5000;;LEMD-20150121-20150122.pdf
1838048;20150121;9213000;LEMD;0;FEW;5000;;LEMD-20150121-20150122.pdf
1838049;20150121;9220000;LEMD;0;FEW;5000;;LEMD-20150121-20150122.pdf
1838050;20150121;9223000;LEMD;0;FEW;5000;;LEMD-20150121-20150122.pdf
1838051;20150121;9230000;LEMD;0;FEW;5000;;LEMD-20150121-20150122.pdf
1838052;20150121;9233000;LEMD;0;SCT;4500;;LEMD-20150121-20150122.pdf
1838053;20150121;9233000;LEMD;0;SCT;6000;;LEMD-20150121-20150122.pdf
1840616;20150122;9000000;LEMD;0;SCT;4500;;LEMD-20150122-20150123.pdf
1840617;20150122;9000000;LEMD;0;BKN;6000;;LEMD-20150122-20150123.pdf
1840618;20150122;9003000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840619;20150122;9003000;LEMD;0;BKN;6000;;LEMD-20150122-20150123.pdf
1840620;20150122;9010000;LEMD;0;BKN;5500;;LEMD-20150122-20150123.pdf
1840621;20150122;9013000;LEMD;0;SCT;5500;;LEMD-20150122-20150123.pdf
1840622;20150122;9020000;LEMD;0;BKN;5000;;LEMD-20150122-20150123.pdf
1840623;20150122;9023000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840624;20150122;9030000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840625;20150122;9033000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840626;20150122;9040000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840627;20150122;9043000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840628;20150122;9050000;LEMD;0;FEW;5000;;LEMD-20150122-20150123.pdf
1840629;20150122;9053000;LEMD;0;FEW;5000;;LEMD-20150122-20150123.pdf
1840630;20150122;9060000;LEMD;0;FEW;5000;;LEMD-20150122-20150123.pdf
1840631;20150122;9063000;LEMD;0;FEW;4500;;LEMD-20150122-20150123.pdf
1840632;20150122;9070000;LEMD;0;FEW;4500;;LEMD-20150122-20150123.pdf
1840633;20150122;9073000;LEMD;0;FEW;4500;;LEMD-20150122-20150123.pdf
1840634;20150122;9080000;LEMD;0;FEW;4500;;LEMD-20150122-20150123.pdf
1840635;20150122;9083000;LEMD;0;FEW;6000;;LEMD-20150122-20150123.pdf
1840636;20150122;9090000;LEMD;0;FEW;6000;;LEMD-20150122-20150123.pdf
1840637;20150122;9093000;LEMD;0;FEW;6000;;LEMD-20150122-20150123.pdf
1840638;20150122;9100000;LEMD;0;FEW;4000;;LEMD-20150122-20150123.pdf
1840639;20150122;9103000;LEMD;0;FEW;6000;;LEMD-20150122-20150123.pdf
1840640;20150122;9110000;LEMD;0;FEW;5000;;LEMD-20150122-20150123.pdf
1840641;20150122;9113000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840642;20150122;9120000;LEMD;0;SCT;4500;;LEMD-20150122-20150123.pdf
1840643;20150122;9123000;LEMD;0;SCT;4000;;LEMD-20150122-20150123.pdf
1840644;20150122;9130000;LEMD;0;SCT;4500;;LEMD-20150122-20150123.pdf
1840645;20150122;9133000;LEMD;0;BKN;4500;;LEMD-20150122-20150123.pdf
1840646;20150122;9140000;LEMD;0;BKN;5000;;LEMD-20150122-20150123.pdf
1840647;20150122;9143000;LEMD;0;BKN;4500;;LEMD-20150122-20150123.pdf
1840648;20150122;9150000;LEMD;0;BKN;4500;;LEMD-20150122-20150123.pdf
1840649;20150122;9153000;LEMD;0;BKN;5000;;LEMD-20150122-20150123.pdf
1840650;20150122;9160000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840651;20150122;9163000;LEMD;0;SCT;5500;;LEMD-20150122-20150123.pdf
1840652;20150122;9170000;LEMD;0;SCT;5500;;LEMD-20150122-20150123.pdf
1840653;20150122;9173000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840654;20150122;9180000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840655;20150122;9183000;LEMD;0;SCT;5000;;LEMD-20150122-20150123.pdf
1840656;20150122;9190000;LEMD;0;FEW;6000;;LEMD-20150122-20150123.pdf
1840657;20150122;9193000;LEMD;0;FEW;6000;;LEMD-20150122-20150123.pdf
1847780;20150127;9130000;LEMD;0;FEW;5000;;LEMD-20150127-20150128.pdf
1847781;20150127;9133000;LEMD;0;FEW;5000;;LEMD-20150127-20150128.pdf
1849073;20150128;9213000;LEMD;0;FEW;7500;;LEMD-20150128-20150129.pdf
1849074;20150128;9220000;LEMD;0;SCT;7000;;LEMD-20150128-20150129.pdf
1849075;20150128;9223000;LEMD;0;SCT;7000;;LEMD-20150128-20150129.pdf
1849076;20150128;9230000;LEMD;0;FEW;7000;;LEMD-20150128-20150129.pdf
1850739;20150129;9120000;LEMD;0;SCT;6000;;LEMD-20150129-20150130.pdf
1850740;20150129;9123000;LEMD;0;SCT;4700;;LEMD-20150129-20150130.pdf
1850741;20150129;9123000;LEMD;0;SCT;4700;;LEMD-20150129-20150130.pdf
1850742;20150129;9130000;LEMD;0;SCT;6000;;LEMD-20150129-20150130.pdf
1850743;20150129;9133000;LEMD;0;SCT;5000;;LEMD-20150129-20150130.pdf
1850744;20150129;9140000;LEMD;0;SCT;5500;;LEMD-20150129-20150130.pdf
1850745;20150129;9143000;LEMD;0;BKN;7500;;LEMD-20150129-20150130.pdf
1850746;20150129;9150000;LEMD;0;FEW;6000;;LEMD-20150129-20150130.pdf
1850747;20150129;9150000;LEMD;0;SCT;7500;;LEMD-20150129-20150130.pdf
1850748;20150129;9153000;LEMD;0;FEW;6000;;LEMD-20150129-20150130.pdf
1850749;20150129;9153000;LEMD;0;SCT;7500;;LEMD-20150129-20150130.pdf
1850757;20150129;9160000;LEMD;0;FEW;5000;;LEMD-20150129-20150130.pdf
1850758;20150129;9160000;LEMD;0;SCT;7500;;LEMD-20150129-20150130.pdf
1850759;20150129;9163000;LEMD;0;FEW;5000;;LEMD-20150129-20150130.pdf
1850760;20150129;9163000;LEMD;0;SCT;7500;;LEMD-20150129-20150130.pdf
1850761;20150129;9170000;LEMD;0;FEW;4000;;LEMD-20150129-20150130.pdf
1850762;20150129;9170000;LEMD;0;SCT;6000;;LEMD-20150129-20150130.pdf
1850763;20150129;9173000;LEMD;0;SCT;4000;;LEMD-20150129-20150130.pdf
1850764;20150129;9173000;LEMD;0;SCT;6000;;LEMD-20150129-20150130.pdf
1850765;20150129;9180000;LEMD;0;SCT;3500;;LEMD-20150129-20150130.pdf
1850766;20150129;9183000;LEMD;0;FEW;2800;;LEMD-20150129-20150130.pdf
1850767;20150129;9183000;LEMD;0;BKN;4000;;LEMD-20150129-20150130.pdf
1850768;20150129;9190000;LEMD;0;BKN;4000;;LEMD-20150129-20150130.pdf
1850769;20150129;9193000;LEMD;0;BKN;4000;;LEMD-20150129-20150130.pdf
1850770;20150129;9200000;LEMD;0;SCT;4000;;LEMD-20150129-20150130.pdf
1850771;20150129;9200000;LEMD;0;SCT;7000;;LEMD-20150129-20150130.pdf
1850772;20150129;9203000;LEMD;0;BKN;3500;;LEMD-20150129-20150130.pdf
1850773;20150129;9210000;LEMD;0;BKN;4000;;LEMD-20150129-20150130.pdf
1850774;20150129;9213000;LEMD;0;SCT;4000;;LEMD-20150129-20150130.pdf
1850750;20150129;9220000;LEMD;0;FEW;1400;;LEMD-20150129-20150130.pdf
1850751;20150129;9220000;LEMD;0;SCT;4000;;LEMD-20150129-20150130.pdf
1850752;20150129;9223000;LEMD;0;BKN;4200;;LEMD-20150129-20150130.pdf
1850753;20150129;9230000;LEMD;0;FEW;1600;;LEMD-20150129-20150130.pdf
1850754;20150129;9230000;LEMD;0;BKN;4000;;LEMD-20150129-20150130.pdf
1850755;20150129;9233000;LEMD;0;FEW;3800;;LEMD-20150129-20150130.pdf
1850756;20150129;9233000;LEMD;0;BKN;4200;;LEMD-20150129-20150130.pdf
1853279;20150130;9000000;LEMD;0;BKN;4200;;LEMD-20150130-20150131.pdf
1853280;20150130;9003000;LEMD;0;BKN;4200;;LEMD-20150130-20150131.pdf
1853281;20150130;9010000;LEMD;0;FEW;3800;;LEMD-20150130-20150131.pdf
1853282;20150130;9010000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853283;20150130;9013000;LEMD;0;BKN;4200;;LEMD-20150130-20150131.pdf
1853284;20150130;9020000;LEMD;0;SCT;4200;;LEMD-20150130-20150131.pdf
1853285;20150130;9023000;LEMD;0;SCT;5500;;LEMD-20150130-20150131.pdf
1853286;20150130;9030000;LEMD;0;SCT;5200;;LEMD-20150130-20150131.pdf
1853287;20150130;9033000;LEMD;0;FEW;4200;;LEMD-20150130-20150131.pdf
1853288;20150130;9040000;LEMD;0;SCT;4500;;LEMD-20150130-20150131.pdf
1853289;20150130;9043000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853290;20150130;9050000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853291;20150130;9050000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853292;20150130;9053000;LEMD;0;FEW;4000;;LEMD-20150130-20150131.pdf
1853293;20150130;9053000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853294;20150130;9060000;LEMD;0;FEW;3500;;LEMD-20150130-20150131.pdf
1853295;20150130;9060000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853296;20150130;9060000;LEMD;0;FEW;3500;;LEMD-20150130-20150131.pdf
1853297;20150130;9060000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853298;20150130;9063000;LEMD;0;FEW;3500;;LEMD-20150130-20150131.pdf
1853299;20150130;9063000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853300;20150130;9070000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853301;20150130;9070000;LEMD;0;BKN;5500;;LEMD-20150130-20150131.pdf
1853302;20150130;9073000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853303;20150130;9073000;LEMD;0;BKN;5500;;LEMD-20150130-20150131.pdf
1853304;20150130;9080000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853305;20150130;9083000;LEMD;0;BKN;4100;;LEMD-20150130-20150131.pdf
1853306;20150130;9090000;LEMD;0;BKN;4000;;LEMD-20150130-20150131.pdf
1853307;20150130;9093000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853308;20150130;9100000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853309;20150130;9103000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853310;20150130;9110000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853311;20150130;9113000;LEMD;0;BKN;5200;;LEMD-20150130-20150131.pdf
1853312;20150130;9120000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853313;20150130;9123000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853314;20150130;9130000;LEMD;0;BKN;4800;;LEMD-20150130-20150131.pdf
1853315;20150130;9133000;LEMD;0;BKN;4800;;LEMD-20150130-20150131.pdf
1853316;20150130;9140000;LEMD;0;BKN;4300;;LEMD-20150130-20150131.pdf
1853317;20150130;9143000;LEMD;0;BKN;4300;;LEMD-20150130-20150131.pdf
1853318;20150130;9150000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853319;20150130;9150000;LEMD;0;SCT;5000;;LEMD-20150130-20150131.pdf
1853320;20150130;9153000;LEMD;0;SCT;4500;;LEMD-20150130-20150131.pdf
1853321;20150130;9153000;LEMD;0;SCT;6000;;LEMD-20150130-20150131.pdf
1853322;20150130;9160000;LEMD;0;SCT;3500;;LEMD-20150130-20150131.pdf
1853323;20150130;9160000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853324;20150130;9163000;LEMD;0;FEW;3000;;LEMD-20150130-20150131.pdf
1853325;20150130;9163000;LEMD;0;BKN;4000;;LEMD-20150130-20150131.pdf
1853326;20150130;9170000;LEMD;0;FEW;2500;;LEMD-20150130-20150131.pdf
1853327;20150130;9170000;LEMD;0;BKN;6500;;LEMD-20150130-20150131.pdf
1853328;20150130;9173000;LEMD;0;SCT;5000;;LEMD-20150130-20150131.pdf
1853329;20150130;9173000;LEMD;0;BKN;7000;;LEMD-20150130-20150131.pdf
1853330;20150130;9180000;LEMD;0;SCT;3500;;LEMD-20150130-20150131.pdf
1853331;20150130;9180000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853332;20150130;9183000;LEMD;0;SCT;3500;;LEMD-20150130-20150131.pdf
1853333;20150130;9183000;LEMD;0;BKN;4500;;LEMD-20150130-20150131.pdf
1853334;20150130;9190000;LEMD;0;FEW;3500;;LEMD-20150130-20150131.pdf
1853335;20150130;9190000;LEMD;0;BKN;7500;;LEMD-20150130-20150131.pdf
1853336;20150130;9193000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853337;20150130;9193000;LEMD;0;BKN;6000;;LEMD-20150130-20150131.pdf
1853338;20150130;9200000;LEMD;0;SCT;4500;;LEMD-20150130-20150131.pdf
1853339;20150130;9200000;LEMD;0;BKN;7500;;LEMD-20150130-20150131.pdf
1853340;20150130;9203000;LEMD;0;SCT;3000;;LEMD-20150130-20150131.pdf
1853341;20150130;9203000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853342;20150130;9210000;LEMD;0;SCT;3000;;LEMD-20150130-20150131.pdf
1853343;20150130;9210000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853344;20150130;9213000;LEMD;0;SCT;3000;;LEMD-20150130-20150131.pdf
1853345;20150130;9213000;LEMD;0;BKN;5000;;LEMD-20150130-20150131.pdf
1853346;20150130;9220000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853347;20150130;9220000;LEMD;0;BKN;7000;;LEMD-20150130-20150131.pdf
1853348;20150130;9223000;LEMD;0;SCT;4000;;LEMD-20150130-20150131.pdf
1853349;20150130;9223000;LEMD;0;BKN;7000;;LEMD-20150130-20150131.pdf
1853350;20150130;9230000;LEMD;0;SCT;4500;;LEMD-20150130-20150131.pdf
1853351;20150130;9230000;LEMD;0;BKN;7000;;LEMD-20150130-20150131.pdf
1853352;20150130;9233000;LEMD;0;SCT;4500;;LEMD-20150130-20150131.pdf
1853353;20150130;9233000;LEMD;0;BKN;7000;;LEMD-20150130-20150131.pdf
1856297;20150131;9000000;LEMD;0;SCT;3500;;LEMD-20150131-20150201.pdf
1856298;20150131;9000000;LEMD;0;BKN;6500;;LEMD-20150131-20150201.pdf
1856299;20150131;9003000;LEMD;0;SCT;3500;;LEMD-20150131-20150201.pdf
1856300;20150131;9003000;LEMD;0;BKN;6500;;LEMD-20150131-20150201.pdf
1856301;20150131;9010000;LEMD;0;SCT;3500;;LEMD-20150131-20150201.pdf
1856302;20150131;9010000;LEMD;0;BKN;7500;;LEMD-20150131-20150201.pdf
1856303;20150131;9013000;LEMD;0;SCT;5000;;LEMD-20150131-20150201.pdf
1856304;20150131;9013000;LEMD;0;SCT;7500;;LEMD-20150131-20150201.pdf
1856305;20150131;9020000;LEMD;0;SCT;4000;;LEMD-20150131-20150201.pdf
1856306;20150131;9020000;LEMD;0;BKN;7000;;LEMD-20150131-20150201.pdf
1856307;20150131;9023000;LEMD;0;SCT;4000;;LEMD-20150131-20150201.pdf
1856308;20150131;9023000;LEMD;0;BKN;6000;;LEMD-20150131-20150201.pdf
1856309;20150131;9030000;LEMD;0;SCT;3500;;LEMD-20150131-20150201.pdf
1856310;20150131;9030000;LEMD;0;BKN;5500;;LEMD-20150131-20150201.pdf
1856311;20150131;9033000;LEMD;0;SCT;3500;;LEMD-20150131-20150201.pdf
1856312;20150131;9033000;LEMD;0;BKN;5500;;LEMD-20150131-20150201.pdf
1856313;20150131;9040000;LEMD;0;SCT;5000;;LEMD-20150131-20150201.pdf
1856314;20150131;9040000;LEMD;0;BKN;7000;;LEMD-20150131-20150201.pdf
